phone_number,number_type,call_time,hour_bucket,first_contact_type,has_prior_history,has_repeat_contact,repeat_gap,in_contacts,is_num_in_msg,inner_num_differs,msg_number_official_match,sms_to_call,sms_to_call_gap,is_url_in_msg,is_reliable_url,has_appinstall_link,is_carrier_altered,number_cluster,using_duration,unique_callees,is_global,is_sequential_callers,structural_phishing_score,is_sms_initiated_unreg,cold_contact,repeat_pressure_intensity,is_phishing,incident_type
01028876777,010,2026-11-04 09:12:00,9.0,0,0,1,595.63,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0016760806530010223,0,normal
025669998,02(서울 유선),2026-01-09 23:15:00,23.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15998888,특번,2026-09-11 00:04:00,0.0,1,0,1,0.98,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.5050505050505051,0,normal
15444200,특번,2026-08-12 02:03:00,2.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15999000,특번,2026-06-25 10:25:00,10.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01085163507,010,2026-12-11 18:02:00,18.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01032956998,010,2026-01-27 13:06:00,13.0,1,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
15998500,특번,2026-07-17 10:23:00,10.0,1,0,1,9.28,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,1,0.09727626459143969,0,normal
15881900,특번,2026-10-21 15:27:00,15.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01086052948,010,2026-11-12 08:55:00,8.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
07097037170,070(인터넷전화),2026-12-23 07:26:00,7.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
07049468081,070(인터넷전화),2026-05-14 08:49:00,8.0,0,0,0,,0,1,0.0,1.0,1,10.65,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15882001,특번,2026-11-26 00:16:00,0.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0808221416,기타,2026-11-10 10:36:00,10.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15887000,특번,2026-11-25 06:54:00,6.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15443030,특번,2026-06-06 10:27:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15441120,특번,2026-01-07 18:33:00,18.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01018002756,010,2026-11-15 02:14:00,2.0,0,1,1,11.67,1,1,0.0,0.0,0,,0,,,,,,,0,0,1.0,0,0,0.07892659826361484,0,normal
15443082,특번,2026-01-14 01:51:00,1.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
16612207,특번,2026-07-12 13:10:00,13.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01061534108,010,2026-07-09 09:59:00,9.0,1,0,1,0.89,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.5291005291005291,0,normal
01025541921,010,2026-06-10 08:47:00,8.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
01069143264,010,2026-04-24 01:21:00,1.0,0,1,1,1.87,1,0,,,1,16.84,1,1.0,0.0,,,,,0,0,1.0,0,0,0.3484320557491289,0,normal
15998500,특번,2026-04-29 18:12:00,18.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15888585,특번,2026-07-26 06:00:00,6.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
01054026566,010,2026-08-09 14:32:00,14.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15880010,특번,2026-01-22 11:00:00,11.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01031566397,010,2026-05-16 09:29:00,9.0,0,1,1,54.41,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.018047283883775495,0,normal
021319015,02(서울 유선),2026-04-06 08:03:00,8.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01072483416,010,2026-11-16 11:01:00,11.0,0,1,1,7.85,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.11299435028248588,0,normal
01044987438,010,2026-02-24 23:29:00,23.0,0,1,0,,1,0,,,1,71.22,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
18182025,특번,2026-12-05 05:31:00,5.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01075755880,010,2026-10-11 03:19:00,3.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15443082,특번,2026-06-21 06:42:00,6.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
03180219341,기타,2026-01-11 07:28:00,7.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
01054683458,010,2026-09-16 16:44:00,16.0,0,0,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
16008172,특번,2026-02-07 17:53:00,17.0,0,0,0,,0,0,,,1,817.46,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16360437,특번,2026-04-08 04:26:00,4.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
16706250,특번,2026-12-26 07:28:00,7.0,0,0,1,20.56,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0463821892393321,0,normal
01022502074,010,2026-06-08 17:26:00,17.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15880079,특번,2026-09-10 00:30:00,0.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15887000,특번,2026-06-17 21:50:00,21.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15444200,특번,2026-01-30 23:25:00,23.0,0,0,0,,0,0,,,1,411.95,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15221000,특번,2026-09-12 11:00:00,11.0,0,0,1,11.03,0,1,0.0,1.0,1,5.19,0,,,,,,,0,0,1.0,1,1,0.0831255195344971,0,normal
15991111,특번,2026-09-17 01:14:00,1.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15881111,특번,2026-04-11 22:49:00,22.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
01057221385,010,2026-10-03 16:51:00,16.0,0,1,1,1.44,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.4098360655737705,0,normal
15443800,특번,2026-01-20 03:36:00,3.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15444200,특번,2026-12-24 23:26:00,23.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,1,1.0,1,1,0.0,0,normal
15880079,특번,2026-06-20 20:32:00,20.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
0262752275,02(서울 유선),2026-07-22 15:40:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15441077,특번,2026-06-19 19:43:00,19.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15221704,특번,2026-12-06 15:26:00,15.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15991916,특번,2026-05-17 05:26:00,5.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01016111011,010,2026-09-18 12:38:00,12.0,0,1,1,6.02,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.14245014245014245,0,normal
01068926273,010,2026-05-19 12:04:00,12.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01079769472,010,2026-05-21 16:59:00,16.0,1,1,1,172.45,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.005765350245027386,0,normal
15881500,특번,2026-11-29 11:44:00,11.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0069655939626,00X(국제),2026-01-28 04:37:00,4.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,1,0,1.0,1,1,0.0,0,normal
16487049,특번,2026-08-10 07:17:00,7.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15883388,특번,2026-07-03 23:55:00,23.0,0,0,1,39.58,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.02464268112370626,0,normal
15447758,특번,2026-04-02 06:03:00,6.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
01024631651,010,2026-02-13 22:13:00,22.0,0,1,1,246.58,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.004039098473220777,0,normal
15660123,특번,2026-07-14 18:06:00,18.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15440010,특번,2026-01-27 18:35:00,18.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
01002588583,010,2026-09-02 21:39:00,21.0,0,1,1,1573.53,1,0,,,1,33.69,0,,,,,,,0,0,0.0,0,0,0.0006351101598572272,0,normal
15880010,특번,2026-04-16 13:01:00,13.0,0,0,0,,0,0,,,1,4.7,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
16888114,특번,2026-05-22 05:40:00,5.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16706250,특번,2026-03-13 12:21:00,12.0,0,0,0,,0,1,1.0,1.0,1,3.93,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
16612207,특번,2026-04-18 23:19:00,23.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01030909379,010,2026-08-12 15:42:00,15.0,1,1,1,15.35,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.061162079510703356,0,normal
18116688,특번,2026-09-17 04:23:00,4.0,0,0,0,,0,0,,,1,205.69,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01083086332,010,2026-07-28 07:24:00,7.0,0,1,1,470.39,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.002121385689132141,0,normal
16004000,특번,2026-06-12 18:10:00,18.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15777011,특번,2026-05-13 03:13:00,3.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16000400,특번,2026-07-04 00:12:00,0.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
0036772856162,00X(국제),2026-01-04 16:00:00,16.0,1,0,0,,1,0,,,0,,0,,,,,,,1,0,0.0,0,0,0.0,0,normal
15221155,특번,2026-06-20 08:17:00,8.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01025978336,010,2026-12-04 18:39:00,18.0,1,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
0262752275,02(서울 유선),2026-05-07 14:52:00,14.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01042983687,010,2026-10-26 09:48:00,9.0,0,1,1,1.94,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.3401360544217687,0,normal
15889999,특번,2026-08-25 03:48:00,3.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15886565,특번,2026-01-15 16:14:00,16.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01073502226,010,2026-03-05 19:54:00,19.0,0,1,1,464.34,0,0,,,1,40.34,1,1.0,0.0,,,,,0,0,1.0,1,0,0.002148966347187003,0,normal
03180219341,기타,2026-01-14 18:49:00,18.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01041717594,010,2026-05-24 00:36:00,0.0,1,1,1,15.73,1,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,0,0,0.05977286312014345,0,normal
15443800,특번,2026-04-19 00:15:00,0.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15998888,특번,2026-03-09 12:27:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01079265576,010,2026-08-24 02:57:00,2.0,0,1,1,16.46,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0572737686139748,0,normal
15882588,특번,2026-10-08 17:51:00,17.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01047146262,010,2026-01-12 19:12:00,19.0,1,1,1,35.88,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.027114967462039043,0,normal
01024868489,010,2026-11-04 07:22:00,7.0,0,1,1,0.39,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.7194244604316546,0,normal
15889999,특번,2026-01-04 15:30:00,15.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01075807394,010,2026-04-20 09:39:00,9.0,0,1,1,2.49,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.28653295128939826,0,normal
15880079,특번,2026-08-14 23:36:00,23.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15288889,특번,2026-01-19 14:15:00,14.0,0,0,0,,0,0,,,1,2.25,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15883651,특번,2026-04-20 23:55:00,23.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15991900,특번,2026-05-22 01:08:00,1.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15881111,특번,2026-05-09 12:26:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
0220269955,02(서울 유선),2026-04-27 14:39:00,14.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15881500,특번,2026-10-16 10:34:00,10.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01064486621,010,2026-03-30 15:51:00,15.0,0,0,1,402.63,0,0,,,1,795.6,1,0.0,1.0,,,,,0,0,3.0,1,1,0.0024775165374228874,1,acquaintance
01060383804,010,2026-05-18 15:36:00,15.0,0,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
15443800,특번,2026-03-25 06:16:00,6.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
07022066,070(인터넷전화),2026-11-16 17:00:00,17.0,0,0,1,0.24,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.8064516129032259,0,normal
15444200,특번,2026-05-31 01:09:00,1.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15221704,특번,2026-04-03 21:00:00,21.0,0,0,1,1.81,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.35587188612099646,0,normal
15887000,특번,2026-11-21 20:30:00,20.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01058984757,010,2026-02-03 15:32:00,15.0,1,1,1,31.15,1,1,0.0,1.0,0,,0,,,,,,,0,1,1.0,0,0,0.03110419906687403,0,normal
070602549,070(인터넷전화),2026-01-18 04:29:00,4.0,1,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,1,0.0,0,normal
01057112316,010,2026-10-30 08:31:00,8.0,1,1,1,7.21,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.12180267965895249,0,normal
18526727,특번,2026-07-15 02:23:00,2.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
18997047,특번,2026-09-01 12:56:00,12.0,1,0,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
15666000,특번,2026-07-26 22:46:00,22.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15881500,특번,2026-02-06 10:28:00,10.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15666000,특번,2026-12-31 09:53:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
030138623,기타,2026-11-28 05:23:00,5.0,0,0,0,,0,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,1,1,0.0,0,normal
16449999,특번,2026-06-02 20:22:00,20.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15990011,특번,2026-12-25 12:54:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15888585,특번,2026-06-09 23:23:00,23.0,0,0,0,,0,0,,,1,275.4,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0269777093,02(서울 유선),2026-04-29 16:31:00,16.0,0,0,1,21.7,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.04405286343612335,0,normal
15881500,특번,2026-12-19 18:10:00,18.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01027886856,010,2026-01-13 18:22:00,18.0,1,1,1,370.73,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.002690124552766793,0,normal
01048696635,010,2026-12-28 11:35:00,11.0,0,1,1,12.47,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.07423904974016332,0,normal
15773419,특번,2026-10-02 20:26:00,20.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
025669998,02(서울 유선),2026-12-05 01:44:00,1.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15887000,특번,2026-06-24 10:21:00,10.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
0006835254114,00X(국제),2026-08-18 00:27:00,0.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,1,0,1.0,1,1,0.0,0,normal
0704091847,070(인터넷전화),2026-10-20 14:11:00,14.0,0,0,0,,0,1,0.0,1.0,1,673.51,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15778000,특번,2026-06-19 00:03:00,0.0,0,0,0,,0,0,,,1,10.41,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01005649076,010,2026-11-27 11:05:00,11.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
16613000,특번,2026-04-28 13:18:00,13.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
15664295,특번,2026-04-14 08:54:00,8.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
18116688,특번,2026-04-25 00:57:00,0.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
0624160113,기타,2026-07-02 19:06:00,19.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15881111,특번,2026-10-08 00:54:00,0.0,1,0,0,,0,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,0,1,0.0,0,normal
18997047,특번,2026-11-16 15:49:00,15.0,1,0,1,15.19,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.06176652254478074,0,normal
01057348896,010,2026-04-10 20:33:00,20.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
0024462201656,00X(국제),2026-10-25 02:54:00,2.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,1,0,1.0,1,1,0.0,0,normal
0043625452,00X(국제),2026-09-02 01:10:00,1.0,1,0,1,1.47,0,0,,,0,,0,,,,,,,1,0,0.0,0,1,0.40485829959514175,0,normal
15446399,특번,2026-04-01 18:56:00,18.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01047042773,010,2026-06-17 05:08:00,5.0,1,1,1,3.72,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.21186440677966098,0,normal
0645931401,기타,2026-06-13 02:49:00,2.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01043706009,010,2026-09-28 15:38:00,15.0,0,1,1,173.74,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.005722788142382969,0,normal
01042378924,010,2026-04-11 22:10:00,22.0,0,1,1,330.65,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,0,0.003015226895823911,0,normal
01008779237,010,2026-04-25 05:34:00,5.0,1,1,1,548.43,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0018200680705458385,0,normal
15998500,특번,2026-04-30 23:19:00,23.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
16000400,특번,2026-01-31 00:02:00,0.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15889999,특번,2026-09-30 13:07:00,13.0,1,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,1,0.0,0,normal
01003767544,010,2026-03-30 11:49:00,11.0,0,1,1,3.52,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.22123893805309736,0,normal
01001727658,010,2026-10-22 04:42:00,4.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01024990744,010,2026-11-16 18:36:00,18.0,0,1,1,47.93,1,0,,,0,,0,,,,,,,0,1,0.0,0,0,0.020437359493153485,0,normal
0295827651,02(서울 유선),2026-05-14 07:22:00,7.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15666000,특번,2026-09-17 21:23:00,21.0,0,0,0,,0,1,0.0,1.0,1,5.11,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
025388646,02(서울 유선),2026-11-18 14:07:00,14.0,0,0,1,2069.07,0,0,,,1,50271.27,1,0.0,0.0,,,,,0,1,2.0,1,1,0.0004830754515547783,1,loan
15443800,특번,2026-11-30 17:14:00,17.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,1,1.0,1,1,0.0,0,normal
15669009,특번,2026-02-06 09:38:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15773419,특번,2026-04-09 01:46:00,1.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15883570,특번,2026-08-14 14:41:00,14.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
022606112,02(서울 유선),2026-01-08 03:59:00,3.0,0,0,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
03180219341,기타,2026-08-11 20:49:00,20.0,0,0,0,,0,1,0.0,1.0,1,318.89,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01067928224,010,2026-11-13 18:04:00,18.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
16006200,특번,2026-07-13 06:18:00,6.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15883651,특번,2026-06-22 11:49:00,11.0,0,0,1,296.94,0,0,,,1,6.3,0,,,,,,,0,0,0.0,1,1,0.0033563804792911323,0,normal
16706250,특번,2026-12-22 07:28:00,7.0,1,0,1,48.04,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.020391517128874388,0,normal
15888801,특번,2026-01-29 18:08:00,18.0,0,0,1,7.14,0,1,0.0,1.0,1,116.52,1,1.0,0.0,,,,,0,0,2.0,1,1,0.12285012285012284,0,normal
03010228,기타,2026-10-06 07:12:00,7.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
03180219341,기타,2026-11-20 09:35:00,9.0,0,0,1,6.13,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.1402524544179523,0,normal
15887000,특번,2026-11-07 01:11:00,1.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
01073962311,010,2026-07-01 03:44:00,3.0,1,1,1,4.41,1,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,0,0,0.18484288354898337,0,normal
15883651,특번,2026-07-10 17:07:00,17.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15888000,특번,2026-07-26 09:42:00,9.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15991900,특번,2026-08-01 11:54:00,11.0,0,0,1,15.6,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.06024096385542168,0,normal
01041604051,010,2026-05-14 01:40:00,1.0,1,1,1,2.28,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.3048780487804878,0,normal
15883388,특번,2026-07-25 03:48:00,3.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15221155,특번,2026-11-16 12:02:00,12.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15221000,특번,2026-02-23 21:12:00,21.0,0,0,0,,0,1,0.0,1.0,1,9.14,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01035853040,010,2026-03-23 01:22:00,1.0,0,1,1,533.18,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0018720281553034558,0,normal
15661277,특번,2026-02-20 09:46:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
